name,id,source_folder,source_type,is_pure_music,avg_overall_score,avg_melody_perception,avg_melody_emotion,avg_arrangement_perception,avg_arrangement_emotion,avg_rhythm_perception,avg_structure_perception,avg_performance_and_singing_mood,avg_enunciation_and_singing_skill,avg_performance_skill,avg_sound_effect_perception,__row_id,mood
思念_郑秀文.mp3,9746,douyin8,internet,FALSE,3.7,3.95,3.95,3.5,3.6,3.35,3.65,4.1,4.1,3.55,2.7,9158,sad
思念成沙-王韵.mp3,8338,douyin5,internet,FALSE,3.1,3.15,3.4,3.1,3.2,2.95,3.1,3.3,3.2,3.1,3,9159,sad
思念是一把刀_刘辰希.mp3,9929,douyin9,internet,FALSE,3.3181818181818183,3.3636363636363638,3.590909090909091,3.272727272727273,3.3636363636363638,3.090909090909091,3.3636363636363638,3.590909090909091,3.4545454545454546,3.272727272727273,0,9160,sad
思绪的尽头 feat. 傻子与白痴_杨乃文傻子与白痴.mp3,9349,douyin6,internet,FALSE,3.4583333333333335,3.3333333333333335,3.5833333333333335,3.4583333333333335,3.5416666666666665,3.4166666666666665,3.625,3.75,3.375,3.4166666666666665,3.4166666666666665,9161,sad
恋曲1990_罗大佑.mp3,339,douyin11,internet,FALSE,3.409090909090909,3.4545454545454546,3.6818181818181817,3.1818181818181817,3.409090909090909,3.090909090909091,3.272727272727273,3.590909090909091,3.6363636363636362,3.1363636363636362,0,9162,sad
悦神_笛呆子囚牛.mp3,1143,douyin15,internet,FALSE,3.772727272727273,3.772727272727273,3.9545454545454546,3.6363636363636362,3.8636363636363638,3.3636363636363638,3.6363636363636362,3.8181818181818183,3.772727272727273,3.590909090909091,3.3333333333333335,9163,sad | passionable
悬溺 (慢速版片段)_葛东琪.mp3,8339,douyin5,internet,FALSE,2.95,3.15,3.15,3,3,3.05,3.05,2.95,3.15,3.15,2.642857142857143,9164,sad
悲伤剧情_苏星婕.mp3,739,douyin13,internet,FALSE,3.45,3.3,3.55,3.5,3.65,3.25,3.55,3.45,3.5,3.45,2.857142857142857,9165,sad
情字难_糯米Nomi.mp3,6553,douyin4,internet,FALSE,3.590909090909091,3.3636363636363638,3.6363636363636362,3.5454545454545454,3.590909090909091,3.272727272727273,3.5,3.590909090909091,3.772727272727273,3.6363636363636362,2.8333333333333335,9166,sad | peaceful
情怨_刘欢.mp3,1144,douyin15,internet,FALSE,3.2545454545454544,3.4545454545454546,3.5,3.0454545454545454,3.3636363636363638,3.0454545454545454,3.1818181818181817,3.8181818181818183,3.772727272727273,3.1818181818181817,0,9167,sad
情歌听的泪盈眶_月下思故人红蔷薇.mp3,1145,douyin15,internet,FALSE,3.1818181818181817,3.227272727272727,3.227272727272727,3.090909090909091,3.090909090909091,3.1818181818181817,3.0454545454545454,3.5,3.6363636363636362,3.1818181818181817,2.4285714285714284,9168,sad
情深的一句_刘德华.mp3,140,douyin10,internet,FALSE,3.53,3.7,3.85,3.35,3.5,3.35,3.45,3.9,3.85,3.65,0,9169,sad
情网_林翠萍.mp3,4330,douyin3,internet,FALSE,3.4,3.3,3.4,3.15,3.25,3.2,3.3,3.7,3.65,3.2,0,9170,sad
情罪_网络歌手.mp3,2141,douyin2,internet,FALSE,3.3,3.409090909090909,3.5454545454545454,3.3181818181818183,3.409090909090909,3.1818181818181817,3.3181818181818183,3.590909090909091,3.3636363636363638,3.3181818181818183,0,9171,sad
惑う星_結束バンド.mp3,740,douyin13,internet,FALSE,3.8,3.75,3.9,3.95,3.95,3.9,3.6,3.95,3.95,3.85,2.9444444444444446,9172,passionable
惨败的结束_郭力.mp3,340,douyin11,internet,FALSE,3.0454545454545454,3.0454545454545454,3.227272727272727,2.909090909090909,3.1818181818181817,3,3.3181818181818183,3.227272727272727,3.1363636363636362,3.1363636363636362,0,9173,sad
惩罚_羽泉.mp3,9747,douyin8,internet,FALSE,3.6,3.7,3.8,3.45,3.65,3.25,3.7,3.75,3.85,3.65,3,9174,sad
想你想你_毛不易.mp3,9350,douyin6,internet,FALSE,3.5416666666666665,3.5,3.75,3.5416666666666665,3.625,3,3.5,3.6666666666666665,3.8333333333333335,3.5416666666666665,0,9175,sad | peaceful
想借人间一杯酒_王一佳.mp3,341,douyin11,internet,FALSE,2.8636363636363638,2.8181818181818183,3,2.8636363636363638,2.9545454545454546,3.272727272727273,3.0454545454545454,2.909090909090909,3.272727272727273,2.8181818181818183,2.7222222222222223,9176,passionable
想某人_王优秀.mp3,9930,douyin9,internet,FALSE,3.590909090909091,3.727272727272727,3.772727272727273,3.5454545454545454,3.727272727272727,3.3181818181818183,3.6818181818181817,3.772727272727273,3.772727272727273,3.6363636363636362,0,9177,sad
愚人码头_熊天平齐秦.mp3,8340,douyin5,internet,FALSE,3.6,3.5,3.8,3.45,3.65,3.35,3.6,3.75,3.55,3.45,3.5,9178,sad
愚公移山_崔健.mp3,741,douyin13,internet,FALSE,3.6,3.7,3.9,3.3,3.6,3.4,3.6,3.9,3.9,3.45,3.375,9179,passionable
感动天感动地_宇桐非.mp3,9544,douyin7,internet,FALSE,3.65,3.7,3.95,3.55,3.75,3.3,3.55,4,3.85,3.55,0,9180,sad
感谢有你陪在我身旁_薛朋朋古文豪左文正.mp3,4331,douyin3,internet,FALSE,3.45,3.3,3.4,3.45,3.45,3.3,3.45,3.55,3.55,3.25,2.9166666666666665,9181,passionable
愿2025 (少一些辛苦)_郑畅业.mp3,9748,douyin8,internet,FALSE,3.3,3.15,3.4,3.2,3.3,3,3.2,3.6,3.6,3.15,2.6,9182,sad
愿为你_怪豆儿.mp3,1146,douyin15,internet,FALSE,3.5454545454545454,3.6363636363636362,3.590909090909091,3.3181818181818183,3.3181818181818183,3.3636363636363638,3.4545454545454546,3.5,3.590909090909091,3.3636363636363638,2.9166666666666665,9183,sad
愿为你_石大侠（石颖）.mp3,141,douyin10,internet,FALSE,3.5,3.3,3.55,3.3,3.5,3.3,3.45,3.65,3.65,3.4,0,9184,sad
愿你成为自己的太阳_王一佳.mp3,142,douyin10,internet,FALSE,3.45,3.4,3.65,3.3,3.65,3.4,3.65,3.6,3.7,3.45,2.6,9185,passionable
慢冷_李荣浩.mp3,742,douyin13,internet,FALSE,3.6,3.7,3.9,3.6,3.65,3.25,3.6,3.85,3.75,3.65,0,9186,sad
慢慢_小乐哥.mp3,529,douyin12,internet,FALSE,3.65,3.45,3.65,3.5,3.7,3.4,3.55,3.7,3.7,3.6,0,9187,sad
"憨憨喊,小民,六陆六 - 离别开出花(DJ阿樂版).mp3",9545,douyin7,internet,FALSE,3.45,3.05,3.05,3.6,3.55,3.7,3.65,3.15,3.388888888888889,3.6,3.6,9188,passionable
戀歌_iwamizu.mp3,952,douyin14,internet,TRUE,3.6545454545454548,3.772727272727273,3.6818181818181817,3.6875,3.8125,3.8636363636363638,3.590909090909091,3.772727272727273,0,3.772727272727273,0,9189,peaceful
戏_高丽霞.mp3,9931,douyin9,internet,FALSE,3.090909090909091,3.1818181818181817,3.1818181818181817,2.8636363636363638,3.0454545454545454,3.0454545454545454,3.1818181818181817,3.409090909090909,3.4545454545454546,2.8636363636363638,2.9285714285714284,9190,passionable
戏词_兰音Reine.mp3,9546,douyin7,internet,FALSE,3.55,3.65,3.7,3.4,3.55,3.2,3.55,3.7,3.8,3.45,3.1666666666666665,9191,sad
成都_赵雷.mp3,9932,douyin9,internet,FALSE,3.6818181818181817,3.909090909090909,3.909090909090909,3.590909090909091,3.772727272727273,3.3181818181818183,3.727272727272727,3.8636363636363638,3.727272727272727,3.6363636363636362,0,9192,sad | peaceful
"成都集团,马思唯,KnowKnow - 成都集团2020cypher (Prod. by HARIKIRI).mp3",342,douyin11,internet,FALSE,3.727272727272727,3.1363636363636362,3.4545454545454546,3.6363636363636362,3.772727272727273,3.909090909090909,3.409090909090909,4,3.6363636363636362,3.6363636363636362,3.590909090909091,9193,passionable
我一直在这里_李玉刚.mp3,9749,douyin8,internet,FALSE,3.6,3.55,3.75,3.55,3.7,3.25,3.6,3.8,3.9,3.65,2.8,9194,sad
我不曾忘记_花玲.mp3,530,douyin12,internet,FALSE,3.75,3.65,3.8,3.75,3.85,3.55,3.75,3.75,3.8,3.65,3.142857142857143,9195,sad
我乘着风飞过来_光头强[动画].mp3,6554,douyin4,internet,FALSE,3.6363636363636362,3.5454545454545454,3.727272727272727,3.590909090909091,3.772727272727273,3.6818181818181817,3.772727272727273,3.727272727272727,3.772727272727273,3.6818181818181817,3.388888888888889,9196,passionable | happy
我乘着风飞过来_洪辰宁桓宇.mp3,9547,douyin7,internet,FALSE,3.45,3.35,3.75,3.4,3.6,3.45,3.45,3.65,3.6,3.4,3.142857142857143,9197,passionable
我从草原来.mp3,9933,douyin9,internet,FALSE,3.409090909090909,3.4545454545454546,3.5454545454545454,3.227272727272727,3.409090909090909,3.5,3.3636363636363638,3.6818181818181817,3.772727272727273,3.272727272727273,2.642857142857143,9198,passionable | happy
我们万岁_陈奕迅.mp3,143,douyin10,internet,FALSE,3.7,3.6,4,3.55,3.85,3.4,3.5,3.95,3.95,3.7,2.3,9199,sad
我们好像在哪见过_小柯叶蓓.mp3,531,douyin12,internet,FALSE,3.55,3.55,3.8,3.55,3.55,3.05,3.45,3.75,3.75,3.65,0,9200,sad | peaceful
我们小时候_Tank.mp3,343,douyin11,internet,FALSE,3.409090909090909,3.272727272727273,3.6818181818181817,3.272727272727273,3.6363636363636362,3.090909090909091,3.409090909090909,3.5454545454545454,3.4545454545454546,3.3636363636363638,0,9201,sad
我们的天空_黄艺明.mp3,9934,douyin9,internet,FALSE,3.6363636363636362,3.9545454545454546,4,3.5454545454545454,3.772727272727273,3.4545454545454546,3.4545454545454546,4,3.590909090909091,3.5,3.388888888888889,9202,sad | passionable
我们的纪念_李雅微.mp3,8341,douyin5,internet,FALSE,3.65,3.7,3.8,3.55,3.55,3.3,3.55,3.8,3.7,3.4,3.4,9203,sad
我们能不能不分手_花儿乐队.mp3,344,douyin11,internet,FALSE,3.227272727272727,3.1818181818181817,3.5454545454545454,3.090909090909091,3.227272727272727,3.3181818181818183,3.3181818181818183,3.5,3.1363636363636362,3.1818181818181817,2.5833333333333335,9204,sad
我们飞向太空_刺猬乐队.mp3,1147,douyin15,internet,FALSE,3.4545454545454546,3.4545454545454546,3.6363636363636362,3.6363636363636362,3.772727272727273,3.5,3.590909090909091,3.6818181818181817,3.3636363636363638,3.590909090909091,2.9285714285714284,9205,sad | passionable
我只在乎你_刘惜君.mp3,532,douyin12,internet,FALSE,3.65,3.7,3.9,3.7,3.8,3.3,3.65,3.85,3.9,3.7,0,9206,sad
我只在乎你_邓丽君.mp3,9935,douyin9,internet,FALSE,3.9545454545454546,4.2272727272727275,4.363636363636363,3.590909090909091,3.772727272727273,3.6363636363636362,4.045454545454546,4.2272727272727275,4.2272727272727275,3.8181818181818183,0,9207,sad | peaceful
我和草原有个约定_云飞.mp3,9750,douyin8,internet,FALSE,3.5,3.65,3.8,3.25,3.4,3.15,3.45,3.9,4.05,3.4,0,9208,passionable
我太笨_锤娜丽莎.mp3,9936,douyin9,internet,FALSE,3.690909090909091,3.727272727272727,3.8181818181818183,3.6363636363636362,3.6818181818181817,3.4545454545454546,3.727272727272727,3.9545454545454546,4,3.727272727272727,0,9209,sad
我家门前有大海_张震岳.mp3,345,douyin11,internet,FALSE,3.3181818181818183,3.272727272727273,3.4545454545454546,3.3181818181818183,3.5,3.409090909090909,3.6818181818181817,3.3636363636363638,3.3181818181818183,3.3181818181818183,0,9210,happy
我对现实很无奈_苍狼.mp3,533,douyin12,internet,FALSE,3.2,3.2,3.4,3.25,3.35,3.05,3.25,3.7,3.5,3.2,0,9211,sad
我已不是当年的我.mp3,4332,douyin3,internet,FALSE,2.9,2.8,3.1,2.75,2.75,3.05,2.75,3.15,3.35,2.95,2.5625,9212,sad
我忘不掉_Zyboy忠宇.mp3,2142,douyin2,internet,FALSE,3.3181818181818183,3.5,3.409090909090909,3.272727272727273,3.272727272727273,3.4545454545454546,3.3181818181818183,3.1818181818181817,3.090909090909091,3.1363636363636362,3.1,9213,passionable
我怀念的_孙燕姿.mp3,346,douyin11,internet,FALSE,3.6818181818181817,3.8181818181818183,4,3.6818181818181817,3.772727272727273,3.727272727272727,3.6818181818181817,3.9545454545454546,4,3.6818181818181817,0,9214,sad
我恨我爱你_张惠妹.mp3,9751,douyin8,internet,FALSE,3.65,3.8,3.9,3.6,3.8,3.3,3.7,3.9,3.95,3.6,0,9215,sad
我想_Oh.mp3,534,douyin12,internet,FALSE,3.45,3.35,3.55,3.2,3.45,3.2,3.4,3.6,3.5,3.6,0,9216,sad
我想我是海_黄磊.mp3,953,douyin14,internet,FALSE,3.4272727272727277,3.6818181818181817,3.6363636363636362,3.5,3.5454545454545454,3.1363636363636362,3.5454545454545454,3.5454545454545454,3.6818181818181817,3.5,3.0833333333333335,9217,sad | peaceful
我想牵着你的手_许嵩.mp3,9548,douyin7,internet,FALSE,3.411111111111111,3.611111111111111,3.6666666666666665,3.388888888888889,3.4444444444444446,3.7222222222222223,3.611111111111111,3.5,3.388888888888889,3.3333333333333335,2.857142857142857,9218,happy
我想要_小阿七.mp3,743,douyin13,internet,FALSE,3.5799999999999996,3.55,3.85,3.6,3.7,3.2,3.6,3.85,3.9,3.65,2.8,9219,sad | passionable
我想静静_秋裤大叔.mp3,347,douyin11,internet,FALSE,3.3636363636363638,3.272727272727273,3.5,3.272727272727273,3.5,3.1818181818181817,3.272727272727273,3.4545454545454546,3.3636363636363638,3.409090909090909,0,9220,sad
我愿(烟嗓版)_巨鹿.mp3,4333,douyin3,internet,FALSE,3.25,3.1,3.35,3.15,3.2,2.95,3.15,3.4,3.35,3.15,0,9221,sad
我把来生许给你_刘阳阳.mp3,6555,douyin4,internet,FALSE,3.3545454545454545,3.227272727272727,3.5454545454545454,3.272727272727273,3.4545454545454546,3.090909090909091,3.3636363636363638,3.6363636363636362,3.3636363636363638,3.272727272727273,3,9222,sad | passionable
我是一只小小鸟_谭艳.mp3,744,douyin13,internet,FALSE,3.65,3.9,4,3.65,3.7,3.35,3.55,3.8,3.85,3.65,3.0833333333333335,9223,sad
我是不是该安静的走开_郭富城.mp3,745,douyin13,internet,FALSE,3.35,3.55,3.65,3.1,3.25,3.2,3.35,3.6,3.65,3.3,2.6,9224,sad
我是挖掘机_儿歌多多.mp3,9549,douyin7,internet,FALSE,2.85,2.55,3.05,2.6,3.05,2.75,2.7,3.5,3.45,2.85,3.35,9225,happy
我是男人_陶大帅.mp3,9937,douyin9,internet,FALSE,2.909090909090909,2.9545454545454546,3.090909090909091,2.8181818181818183,2.909090909090909,2.909090909090909,2.909090909090909,3.227272727272727,3.1363636363636362,2.909090909090909,2.5,9226,passionable
我是真的爱上你_en.mp3,9938,douyin9,internet,FALSE,3.5454545454545454,3.5454545454545454,3.6363636363636362,3.4545454545454546,3.6363636363636362,3.090909090909091,3.4545454545454546,3.6818181818181817,3.727272727272727,3.6363636363636362,0,9227,sad
我曾用心爱着你 (网友改编)_久儿红.mp3,954,douyin14,internet,FALSE,3.0454545454545454,3.1818181818181817,3.272727272727273,3.1363636363636362,3.1818181818181817,3.090909090909091,3.0454545454545454,3.1818181818181817,3.3636363636363638,3.0454545454545454,2.7142857142857144,9228,sad
我曾用心爱着你_DJ京仔.mp3,348,douyin11,internet,FALSE,3.1818181818181817,2.8636363636363638,2.9545454545454546,3,2.8181818181818183,3.1363636363636362,3,3.0454545454545454,3.3181818181818183,3,2.6666666666666665,9229,passionable
我最红_2NE1.mp3,349,douyin11,internet,FALSE,3.8636363636363638,3.6363636363636362,3.8636363636363638,3.909090909090909,4,4.2272727272727275,3.772727272727273,4.090909090909091,3.772727272727273,3.909090909090909,3.8636363636363638,9230,passionable
我爱他_丁当.mp3,955,douyin14,internet,FALSE,3.590909090909091,3.5454545454545454,3.9545454545454546,3.6818181818181817,3.727272727272727,3.227272727272727,3.772727272727273,3.8181818181818183,3.8181818181818183,3.4545454545454546,0,9231,sad
我爱你中国_降央卓玛.mp3,4334,douyin3,internet,FALSE,4.220000000000001,4.2,4.3,3.95,4.15,3.8,4.1,4.3,4.3,3.8,4,9232,passionable
我的根在草原_降央卓玛.mp3,9550,douyin7,internet,FALSE,3.4,3.3,3.75,3.25,3.55,3.05,3.4,3.9,3.9,3.5,0,9233,passionable | peaceful
我知道_BY2.mp3,9752,douyin8,internet,FALSE,3.7299999999999995,3.6,3.95,3.5,3.8,3.35,3.75,4,3.9,3.7,2.7,9234,sad
我知道_郁可唯.mp3,746,douyin13,internet,FALSE,3.35,3.35,3.65,3.4,3.55,3.1,3.45,3.6,3.45,3.35,2.5,9235,sad
我知道你不爱我_威仔格子兮.mp3,9939,douyin9,internet,FALSE,3.0727272727272723,3.3181818181818183,3.409090909090909,3.090909090909091,3.0454545454545454,3,3.1818181818181817,3.1363636363636362,3.1818181818181817,3.090909090909091,0,9236,sad
我知道你很难过_蔡依林.mp3,1148,douyin15,internet,FALSE,3.6818181818181817,3.8181818181818183,4.136363636363637,3.8181818181818183,3.9545454545454546,3.3181818181818183,3.8181818181818183,3.8181818181818183,3.772727272727273,3.772727272727273,0,9237,sad
我祈祷_小骆驼.mp3,144,douyin10,internet,FALSE,3.2,3.1,3.45,3.1,3.3,3.1,3.45,3.65,3.45,3.35,0,9238,sad
我管你_华晨宇.mp3,535,douyin12,internet,FALSE,3.7,3.55,3.95,3.8,4.05,3.65,3.6,4.15,3.85,3.65,2.9166666666666665,9239,passionable
我要的光荣_MC吴迪.mp3,1149,douyin15,internet,FALSE,3.5,3.4545454545454546,3.727272727272727,3.3636363636363638,3.6818181818181817,3.409090909090909,3.6818181818181817,3.727272727272727,3.3636363636363638,3.4545454545454546,0,9240,passionable
我记得你眼里的依恋(徘徊在起风的午夜)_音乐磁场.mp3,747,douyin13,internet,FALSE,3.35,3.45,3.65,3.2,3.4,3,3.3,3.75,3.9,3.25,0,9241,sad
我走后_杨坤于文文.mp3,350,douyin11,internet,FALSE,3.6818181818181817,3.5,3.727272727272727,3.5,3.909090909090909,3.3636363636363638,3.6363636363636362,3.9545454545454546,3.6818181818181817,3.409090909090909,0,9242,sad
战争_陈冠希陈奂仁胡蓓蔚MC仁.mp3,4335,douyin3,internet,FALSE,3.5,3.55,3.8,3.55,3.85,3.7,3.7,3.85,3.4,3.55,3.45,9243,passionable
战友之歌_王宏伟.mp3,9351,douyin6,internet,FALSE,3.9166666666666665,3.7083333333333335,4.041666666666667,3.875,3.9583333333333335,3.6666666666666665,3.8333333333333335,4.125,4.125,3.75,0,9244,passionable
战马(DJ默涵版)_崔伟立.mp3,9753,douyin8,internet,FALSE,3.04,3.2,3.25,2.95,3.05,3.15,3.15,3.25,3.25,2.9,2.875,9245,passionable
手写的从前_周杰伦.mp3,4336,douyin3,internet,FALSE,3.8,3.55,3.9,3.7,3.95,3.5,3.9,3.8,3.65,3.65,0,9246,sad
手心里的温柔_刀郎.mp3,536,douyin12,internet,FALSE,3.4,3.4,3.6,3.5,3.6,3.2,3.4,3.75,3.65,3.4,0,9247,passionable
扎西德勒_凤凰传奇.mp3,4337,douyin3,internet,FALSE,3.7,3.55,3.6,3.65,3.7,3.4,3.7,3.8,3.75,3.6,3.05,9248,passionable
扎西德勒_雪莲三姐妹.mp3,9754,douyin8,internet,FALSE,3.5,3.5,3.8,3.25,3.5,3.15,3.35,3.95,4,3.3,3.0833333333333335,9249,passionable
打开太阳_血肉果汁机.mp3,145,douyin10,internet,FALSE,3.4,3.3,3.55,3.5,3.8,3.75,3.45,3.75,3.35,3.4,2.8333333333333335,9250,passionable
执子之手_宝石Gem哩哩.mp3,9755,douyin8,internet,FALSE,3.45,3.45,3.8,3.5,3.55,3.45,3.65,3.6,3.55,3.45,3.1,9251,passionable
执迷不悔_王菲.mp3,2143,douyin2,internet,FALSE,3.6363636363636362,3.727272727272727,3.8636363636363638,3.4545454545454546,3.5454545454545454,3.3636363636363638,3.5,3.8636363636363638,3.6818181818181817,3.5454545454545454,3.0833333333333335,9252,sad
找朋友_儿歌多多.mp3,351,douyin11,internet,FALSE,2.772727272727273,2.8181818181818183,3.090909090909091,2.6363636363636362,2.9545454545454546,2.9545454545454546,2.409090909090909,3,3.3181818181818183,2.5,0,9253,happy
找自己_陶喆.mp3,4338,douyin3,internet,FALSE,4.1,4,4.05,3.95,3.95,4.15,4.2,4.2,4.15,3.95,4.05,9254,passionable
把你的外套留在深巷_郭顶.mp3,146,douyin10,internet,FALSE,3.5,3.4,3.6,3.4,3.6,3.65,3.65,3.7,3.4,3.45,0,9255,passionable
把回忆拼好给你_DJ刘超.mp3,2144,douyin2,internet,FALSE,3.090909090909091,3.090909090909091,3.1818181818181817,3.090909090909091,3,3.272727272727273,3.1363636363636362,3.090909090909091,3.1818181818181817,3.090909090909091,2.9444444444444446,9256,passionable
把回忆拼好给你_cici_.mp3,9940,douyin9,internet,FALSE,3.2818181818181817,3.3636363636363638,3.5,3.1818181818181817,3.3636363636363638,3.090909090909091,3.5,3.4545454545454546,3.4545454545454546,3.227272727272727,0,9257,sad
抽烟伤肺 喝酒伤胃_赵洋.mp3,9352,douyin6,internet,FALSE,2.625,2.6666666666666665,2.6666666666666665,2.5833333333333335,2.4166666666666665,2.9166666666666665,2.7083333333333335,2.5416666666666665,2.9583333333333335,2.5,2.6666666666666665,9258,passionable | sad
抽身_陈瑞冷漠.mp3,2145,douyin2,internet,FALSE,3.3636363636363638,3.3636363636363638,3.590909090909091,3.227272727272727,3.4545454545454546,3.3181818181818183,3.4545454545454546,3.5454545454545454,3.5,3.409090909090909,0,9259,sad
拜托拜托!_吴子健REmi.mp3,147,douyin10,internet,FALSE,3.3,3.2,3.45,3.3,3.45,3.7,3.55,3.45,3.5,3.45,3.05,9260,passionable
指尖笑-不问ciaga(不问别离).mp3,9941,douyin9,internet,FALSE,3.1363636363636362,3.3636363636363638,3.1818181818181817,3.1818181818181817,3.272727272727273,3.272727272727273,3.227272727272727,2.9545454545454546,3.090909090909091,3.1818181818181817,2.9375,9261,passionable
挚友_Eric周兴哲.mp3,1150,douyin15,internet,FALSE,3.772727272727273,3.772727272727273,4,3.727272727272727,3.772727272727273,3.5,3.727272727272727,4.090909090909091,4,3.772727272727273,0,9262,sad
挺住_马健涛.mp3,9756,douyin8,internet,FALSE,3.22,3.3,3.5,3.2,3.3,3,3.3,3.3,3.3,3.35,0,9263,sad
换日线_张智成.mp3,9551,douyin7,internet,FALSE,3.66,3.65,3.8,3.6,3.75,3.3,3.7,3.9,3.95,3.55,0,9264,sad
掌心之中（DJ沈念舞动版）_魏佳艺.mp3,4339,douyin3,internet,FALSE,2.65,2.75,2.65,2.65,2.55,2.9,2.9,2.9,3.1,2.65,2.6666666666666665,9265,passionable
探故知-浅影阿.mp3,1151,douyin15,internet,FALSE,3.090909090909091,3.227272727272727,3.1818181818181817,2.909090909090909,2.8181818181818183,3.3636363636363638,3.1363636363636362,3.1363636363636362,3.272727272727273,2.909090909090909,2.9444444444444446,9266,passionable | sad
接吻鱼的伤悲_林颐.mp3,2146,douyin2,internet,FALSE,3.3181818181818183,3.4545454545454546,3.409090909090909,3.3181818181818183,3.409090909090909,3.1818181818181817,3.5,3.5,3.3636363636363638,3.1818181818181817,0,9267,sad
接新娘_皆大欢喜.mp3,1152,douyin15,internet,FALSE,3.4545454545454546,3.3636363636363638,3.6363636363636362,3.272727272727273,3.590909090909091,3.272727272727273,3.3636363636363638,3.727272727272727,3.5,3.4545454545454546,2.7222222222222223,9268,passionable | happy
推开世界的门_DJ MFN.mp3,537,douyin12,internet,FALSE,3.05,3.15,3.25,3.15,3,3.2,3.15,3.1,3.35,3.15,2.7222222222222223,9269,passionable | sad
搁浅的人_康士坦的变化球.mp3,2147,douyin2,internet,FALSE,3.3909090909090907,3.272727272727273,3.772727272727273,3.3181818181818183,3.727272727272727,3.5454545454545454,3.590909090909091,4.045454545454546,3.5454545454545454,3.5,0,9270,angry
撒西不哩哒呐_蕃茄味西红柿.mp3,9353,douyin6,internet,FALSE,2.875,2.75,2.9166666666666665,2.875,3,3.0416666666666665,2.5416666666666665,2.9166666666666665,3,3,2.9375,9271,happy
撕夜_阿杜.mp3,9942,douyin9,internet,FALSE,3.272727272727273,3.227272727272727,3.5,3.272727272727273,3.3636363636363638,3.0454545454545454,3.4545454545454546,3.4545454545454546,3.5,3.272727272727273,0,9272,sad
撤退_陈冠宇.mp3,2148,douyin2,internet,FALSE,3.3636363636363638,3.4545454545454546,3.590909090909091,3.3636363636363638,3.590909090909091,3.227272727272727,3.409090909090909,3.5,3.5454545454545454,3.4545454545454546,0,9273,sad
放不下你怎么放过自己_高高在这呢.mp3,9757,douyin8,internet,FALSE,3.55,3.45,3.65,3.45,3.65,3.05,3.4,3.7,3.8,3.35,2.9,9274,sad
故乡的风，远方的云_何雨溪十八子.mp3,748,douyin13,internet,FALSE,3.3,3.35,3.55,3.15,3.35,3.25,3.4,3.45,3.3,3.2,3.3,9275,sad
故友重逢_英语听力.mp3,9758,douyin8,internet,FALSE,1.4,1.35,1.5,1.8,1.9,1.6,1.5,2.05,2.9285714285714284,1.6875,2.25,9276,peaceful
敖包相会 - 朝克吉勒图.mp3,4340,douyin3,internet,TRUE,3.6,3.5,3.8,3.125,3.4375,3.25,3.5,3.75,0,3.85,0,9277,peaceful
敖包相会 Meet at Aobao - 华语群星.mp3,4341,douyin3,internet,TRUE,3.35,3.3,3.4,3.1875,3.375,3.15,2.9,3.35,0,3.75,0,9278,peaceful
敢当_瞳乐团.mp3,9759,douyin8,internet,FALSE,3.55,3.5,3.9,3.65,3.8,3.55,3.6,3.7,3.6,3.6,3,9279,passionable
敢问路在何方_蒋大为.mp3,2149,douyin2,internet,FALSE,4.081818181818182,4,4.2272727272727275,3.8181818181818183,4.136363636363637,3.772727272727273,4,4.454545454545454,4.409090909090909,3.909090909090909,3.85,9280,passionable
散楚词 - 群星.mp3,538,douyin12,internet,TRUE,3.45,3.5,3.75,0,0,3.15,3.35,3.75,0,3.9,0,9281,sad
敬_程今.mp3,148,douyin10,internet,FALSE,3.4,3.4,3.65,3.45,3.6,3.4,3.45,3.55,3.55,3.55,3.2222222222222223,9282,passionable | sad
数到五答应我_曹格.mp3,9760,douyin8,internet,FALSE,3.45,3.55,3.8,3.4,3.5,3.25,3.55,3.9,3.65,3.35,2.642857142857143,9283,sad
数码宝贝-进化_吴嫣然.mp3,956,douyin14,internet,FALSE,3.6818181818181817,3.727272727272727,3.772727272727273,3.909090909090909,3.8181818181818183,3.9545454545454546,3.590909090909091,3.772727272727273,3.3181818181818183,3.6818181818181817,2.8125,9284,passionable
斜陽_ヨルシカ.mp3,149,douyin10,internet,FALSE,3.7,3.75,3.8,3.55,3.85,3.7,3.6,3.85,3.8,3.7,3,9285,passionable
断点_半吨兄弟.mp3,749,douyin13,internet,FALSE,3.35,3.3,3.65,3.35,3.55,3.2,3.45,3.6,3.6,3.45,0,9286,sad
新长征路上的摇滚_崔健.mp3,539,douyin12,internet,FALSE,3.65,3.4,3.85,3.55,3.95,3.65,3.55,3.8,3.55,3.7,3,9287,passionable
旅立ちの日に…_川岛爱.mp3,4342,douyin3,internet,FALSE,3.7,3.6,3.75,3.75,3.75,3.4,3.6,3.9,3.75,3.55,3.2857142857142856,9288,peaceful
无名的人(DJ版)-半吨兄弟.mp3,9761,douyin8,internet,FALSE,3.2222222222222223,3.2777777777777777,3.5555555555555554,3.2777777777777777,3.388888888888889,3.111111111111111,3.388888888888889,3.388888888888889,3.2777777777777777,3.1666666666666665,0,9289,sad
无心生大梦_摩登兄弟刘宇宁.mp3,9943,douyin9,internet,FALSE,3.527272727272727,3.6363636363636362,3.772727272727273,3.6363636363636362,3.772727272727273,3.727272727272727,3.6363636363636362,3.8636363636363638,3.4545454545454546,3.590909090909091,3.2,9290,passionable
